year,month,day,hour,PM2.5,PM10,SO2,CO,NO2,O3,TEMP,DEWP,HUMI,PRES,wd,WSPM
2014,2,12,9,156,160,105,4.1,124,1,-1.6,-12.84928516,42,1028.1,NE,1.3
2014,2,12,10,105,105,120,2.4,105,4,0.7,-14.52058481,31,1028,NE,1.8
2014,2,12,11,63,63,80,1.6,87,19,2.4,-15.17772393,26,1027.6,SE,2.4
2014,2,12,12,43,43,34,1.2,71,35,3.9,-14.86171432,24,1026.5,SE,1.6
2014,2,12,13,30,30,29,0.9,72,39,4.8,-14.61264029,23,1025.7,SE,1.3
2014,2,12,14,35,35,25,0.9,85,39,4.2,-14.6055139,24,1025.4,NE,0.8
2014,2,12,15,42,42,25,0.9,94,40,3.1,-12.41172916,31,1025.4,SE,1.8
2014,2,12,16,79,103,44,1.4,120,30,2,-11.87452203,35,1026,SW,2
2014,2,12,17,135,147,60,1.8,139,21,1.1,-11.01038075,40,1026.6,SW,2.1
2014,2,12,18,170,181,68,2.1,154,13,0.1,-10.71983433,44,1027.2,SW,1.7
2014,2,12,19,164,164,64,2.1,155,8,-0.9,-10.80604563,47,1027.8,SW,2
2014,2,12,20,145,145,63,2,148,8,-2.6,-9.950361292,57,1028.6,SW,0.8
2014,2,12,21,122,122,57,2,148,2,-4.3,-10.09105243,64,1029,SW,0.6
2014,2,12,22,116,116,54,2.1,149,1,-5,-9.623930069,70,1029.3,CV,0
2014,2,12,23,109,110,60,2.1,148,1,-5.7,-8.758211215,79,1029.8,NW,0.7
2014,2,13,0,128,143,65,3.3,144,1,-4.7,-9.892351195,67,1030.2,CV,0.5
2014,2,13,1,156,181,NA,4.2,140,1,-3.8,-7.754521956,74,1030.6,NE,1.2
2014,2,13,2,235,278,NA,4.5,143,1,-3.7,-7.31254208,76,1031,NE,1.6
2014,2,13,3,203,203,77,NA,125,1,-3.7,-6.645638119,80,1030.7,NE,1.6
2014,2,13,4,192,192,65,4.2,114,1,-3.6,-6.712110093,79,1030.3,NE,1.5
2014,2,13,5,215,215,67,4.2,118,NA,-3.3,-6.58614561,78,1030.4,NE,1.5
2014,2,13,6,210,210,70,4.1,114,NA,-3.1,-7.613876054,71,1030.5,NE,1.5
2014,2,13,7,195,195,73,3.7,NA,1,-2.8,-8.074392775,67,1031.2,SE,1.4
2014,2,13,8,181,181,73,2.8,NA,1,-3.3,-7.625724124,72,1031.6,SE,1.6
2014,2,13,9,178,178,73,2.5,115,1,-3.4,-6.352967587,80,1031.6,SE,2.4
2014,2,13,10,184,190,65,2.7,110,1,-2.9,-6.365783025,77,1031.2,SE,1
2014,2,13,11,204,204,66,2.9,106,1,-2.5,-5.640528285,79,1030.2,SW,1
2014,2,13,12,220,220,71,3.1,110,1,-2.2,-5.182375403,80,1029.1,CV,0.5
2014,2,13,13,220,220,66,3.1,119,1,-1.7,-5.372591179,76,1027.6,SW,1.6
2014,2,13,14,216,216,68,2.8,123,1,-1.3,-5.336746518,74,1026.8,NW,1.5
2014,2,13,15,189,189,68,2.2,121,9,-1.2,-5.062821779,75,1026.1,NW,2.3
2014,2,13,16,189,189,76,2.1,126,10,-2.3,-5.115962344,81,1025.8,NE,1.4
2014,2,13,17,218,218,61,2.8,128,2,-2.9,-5.865203355,80,1025.6,NE,1.7
2014,2,13,18,255,255,62,4.1,137,1,-2.9,-6.030179648,79,1025.7,NE,1.2
2014,2,13,19,251,251,81,4.3,137,1,-2.8,-6.099746751,78,1025.7,NE,1.6
2014,2,13,20,248,248,90,4.4,139,1,-2.9,-5.865203355,80,1025.6,NE,1.1
2014,2,13,21,250,250,96,4.4,140,1,-2.9,-6.030179648,79,1025.4,NE,1.6
2014,2,13,22,279,279,103,4.6,139,1,-3.3,-6.754351528,77,1024.8,NE,1.3
2014,2,13,23,252,252,107,4.5,139,1,-3.9,-6.840756805,80,1024.5,NE,1
2014,2,14,0,236,236,98,4.2,136,1,-4.7,-6.988659403,84,1023.9,NE,0.7
2014,2,14,1,221,221,NA,3.8,129,1,-5.2,-7.174090789,86,1023.1,NE,0.8
2014,2,14,2,224,224,70,NA,124,1,-5.3,-6.973900179,88,1022.6,NE,1.5
2014,2,14,3,235,235,66,5,122,NA,-5.3,-7.122407046,87,1022,NE,1.1
2014,2,14,4,236,236,59,5.3,119,1,-5.4,-7.522261367,85,1021.8,NE,1.4
2014,2,14,5,239,239,66,4.7,NA,1,-5.8,-7.764203405,86,1021.7,NE,1.1
2014,2,14,6,231,231,61,4.3,109,1,-5.9,-7.713272662,87,1021.9,NE,1.4
2014,2,14,7,223,223,58,4,108,1,-5.6,-7.718713399,85,1022.3,NE,1.1
2014,2,14,8,223,223,58,4,108,NA,-4.6,-7.523703689,80,1022.1,NE,1.6
2014,2,14,9,229,229,77,4.1,110,1,-2.9,-7.060934817,73,1022.1,NE,1.5
2014,2,14,10,236,236,90,4,113,1,-1.3,-5.697400009,72,1021.6,NE,1.4
2014,2,14,11,232,232,108,3.6,118,3,0.2,-5.403510332,66,1020.9,NE,1.2
2014,2,14,12,237,237,98,3,117,9,1.1,-5.371322747,62,1019.2,NE,1.7
2014,2,14,13,261,261,111,3.1,129,10,2.1,-5.535427444,57,1018.4,NE,1.1
2014,2,14,14,277,277,122,3,145,12,3.1,-5.311814711,54,1017.8,NE,1.5
2014,2,14,15,287,287,116,3,162,12,3.2,-5.218521879,54,1017.5,NW,1
2014,2,14,16,292,292,96,2.9,171,10,2.1,-5.080687333,59,1017.7,NE,1.5
2014,2,14,17,295,295,85,3,183,5,-0.7,-5.303590294,71,1018,CV,0.5
2014,2,14,18,301,301,83,3.1,188,1,-2.6,-5.572556808,80,1018.1,CV,0.5
2014,2,14,19,322,329,83,3.8,189,1,-3.5,-5.811607469,84,1018.2,CV,0.4
2014,2,14,20,367,375,84,4,189,1,-3.9,-5.743809171,87,1018.4,CV,0
2014,2,14,21,425,439,95,4.3,181,1,-3,-5.165066408,85,1018.5,NE,1
2014,2,14,22,527,571,102,4.8,171,1,-2.4,-5.543118078,79,1018.8,NE,1
2014,2,14,23,535,556,130,4.9,167,1,-3.6,-6.066710279,83,1018.9,NE,1.1
2014,2,15,0,523,537,95,5.6,153,1,-4.5,-6.485657184,86,1018.5,NE,0.8
2014,2,15,1,486,486,NA,6.3,147,1,-3.7,-5.698916945,86,1018.1,NE,1
2014,2,15,2,433,433,79,NA,137,1,-3.6,-6.22542188,82,1018.1,NE,1.5
2014,2,15,3,414,414,80,5.9,136,NA,-3.3,-6.255412742,80,1018.2,NE,1.4
2014,2,15,4,356,356,75,5.2,136,1,-4,-6.302031997,84,1018.1,SE,0.9
2014,2,15,5,317,317,74,4.7,NA,1,-3.2,-5.834136168,82,1018.4,NE,1.2
2014,2,15,6,322,322,66,5,122,1,-3.6,-5.9096908,84,1018.6,NE,2.3
2014,2,15,7,337,337,57,6.8,125,1,-3.5,-6.450523431,80,1019.2,NE,1.3
2014,2,15,8,344,344,65,6.4,127,1,-2.2,-5.685832924,77,1019.7,NE,1.1
2014,2,15,9,336,336,82,5.3,129,1,-0.5,-5.487905689,69,1020,NE,1.5
2014,2,15,10,350,350,117,4.9,140,1,1.1,-5.585430147,61,1019.3,NE,2
2014,2,15,11,351,351,166,3.6,139,3,2.4,-5.724070657,55,1018.9,NE,1.1
2014,2,15,12,359,359,145,3.5,137,11,2.9,-5.744237769,53,1018.5,NE,1.6
2014,2,15,13,369,369,171,3.5,146,15,4.5,-5.565856938,48,1017.8,NE,1.8
2014,2,15,14,380,380,171,3.3,150,21,4.3,-5.212454487,50,1017.1,SE,0.9
2014,2,15,15,397,397,163,3.4,166,20,4.4,-4.858165542,51,1017.6,NW,1.3
2014,2,15,16,420,420,171,3.7,189,10,3.5,-4.695705809,55,1017.7,NE,1.3
2014,2,15,17,467,467,159,4,197,5,0.7,-4.926261973,66,1018.2,SW,0.6
2014,2,15,18,509,509,132,4.4,200,1,-1.8,-5.127032137,78,1018.4,NW,0.6
2014,2,15,19,527,527,127,4.4,201,1,-2.7,-5.026969161,84,1018.7,CV,0.5
2014,2,15,20,523,523,104,4.5,193,1,-3.2,-5.207226515,86,1018.8,NE,0.7
2014,2,15,21,531,540,111,6,201,1,-0.9,-4.596747291,76,1019,NE,1.5
2014,2,15,22,493,493,99,6.3,186,1,-1.2,-5.062821779,75,1019.5,NE,1.5
2014,2,15,23,485,485,131,5.7,182,1,-2.1,-5.588701848,77,1019.7,NE,1.1
2014,2,16,0,468,468,120,5.2,175,1,-2.3,-5.445708924,79,1019.9,NE,0.7
2014,2,16,1,468,468,NA,6.6,164,1,-2.6,-5.572556808,80,1020.3,NE,1.1
2014,2,16,2,451,451,92,NA,155,1,-2.2,-5.348300824,79,1020.6,NE,1.6
2014,2,16,3,449,449,74,6.8,147,NA,-2.5,-5.807920733,78,1020.9,NE,1.5
2014,2,16,4,462,462,89,6.1,148,1,-2.2,-5.685832924,77,1021.5,NE,1.7
2014,2,16,5,442,442,101,5.6,NA,1,-2.8,-5.932765227,79,1022.1,NE,1.4
2014,2,16,6,426,426,94,5.2,132,1,-3.4,-6.029777239,82,1022,NE,1.2
2014,2,16,7,410,410,103,4.5,129,1,-2.8,-5.604367512,81,1023.1,NE,0.8
2014,2,16,8,409,409,121,4.6,134,1,-0.7,-5.119015521,72,1024.1,NE,1.4
2014,2,16,9,422,422,123,5.3,138,1,1.5,-5.207013918,61,1024.4,NE,1.6
2014,2,16,10,394,394,145,4,131,5,4.5,-6.705239013,44,1024.8,SE,0.8
2014,2,16,11,312,312,118,3.3,126,13,6,-9.463503781,32,1024.3,SE,1.3
2014,2,16,12,211,211,78,2.2,114,28,6.5,-11.17466858,27,1023.8,SE,2
2014,2,16,13,124,124,44,1.5,95,43,6.5,-9.845398353,30,1023.2,SE,1.4
2014,2,16,14,110,110,53,1.5,106,50,7,-9.839676887,29,1022.7,SW,2.3
2014,2,16,15,141,141,60,1.7,118,47,5.6,-7.958222398,37,1023.1,SW,3.7
2014,2,16,16,233,233,80,2.3,136,44,5,-8.845915168,36,1023.3,SE,1.3
2014,2,16,17,202,202,66,2.3,128,44,4.4,-6.796408336,44,1023.8,SW,2.3
2014,2,16,18,212,212,78,2.9,148,24,3.3,-3.725626835,60,1024.3,SW,1.8
2014,2,16,19,313,348,104,4.2,172,8,2.6,-3.52569236,64,1024.7,SW,1.1
2014,2,16,20,303,303,92,3.3,156,4,1.5,-3.569492569,69,1025.8,SW,1.6
2014,2,16,21,286,286,88,3.1,150,2,2.5,-4.044622623,62,1026.6,SW,2.3
2014,2,16,22,269,269,86,3,146,1,2.1,-4.858435546,60,1027,SW,0.7
2014,2,16,23,220,220,86,2.4,141,2,2.1,-5.080687333,59,1027.1,SW,1.1
2014,2,17,0,185,185,79,2,131,6,1.3,-5.181769558,62,1027.3,SW,0.8
2014,2,17,1,161,161,NA,2,126,4,0.8,-5.869264518,61,1027.6,SE,1
2014,2,17,2,139,139,79,NA,116,6,1.1,-8.966661509,47,1028.3,SE,1.2
2014,2,17,3,81,81,54,1.7,76,NA,0.9,-10.28041073,43,1027.6,SE,1
2014,2,17,4,86,86,50,1.9,83,16,1.1,-15.40634208,28,1027.7,SE,1.3
2014,2,17,5,50,50,41,1.6,NA,25,-0.1,-12.09475945,40,1028.3,NW,0.6
2014,2,17,6,49,49,58,1.7,78,26,-1.2,-10.05207861,51,1029.3,CV,0.5
2014,2,17,7,45,45,82,2.3,110,4,-0.8,-8.258914647,57,1030.2,CV,0.4
2014,2,17,8,44,44,90,2.5,122,3,2,-12.9865457,32,1030.5,SW,0.6
2014,2,17,9,50,50,90,2.2,122,6,2.6,-14.54643101,27,1030.8,SE,2.4
2014,2,17,10,66,66,96,2.4,118,14,3.3,-14.87943535,25,1030.9,SW,2.2
2014,2,17,11,69,69,107,3,116,20,4.1,-13.71280408,26,1030,SE,1.8
2014,2,17,12,83,83,112,3,120,23,4.6,-14.7826006,23,1028.8,SW,2.1
2014,2,17,13,78,78,85,2.3,111,38,5,-14.44270138,23,1028,SW,1.8
2014,2,17,14,72,72,67,1.9,116,41,5,-13.92254306,24,1027.6,SE,1.2
2014,2,17,15,89,89,65,1.9,115,48,4.4,-13.93582999,25,1027.6,SW,2.6
2014,2,17,16,82,82,65,1.9,117,46,3.7,-14.05736089,26,1027.4,SW,2.6
2014,2,17,17,75,75,54,1.8,122,41,2.8,-13.49809679,29,1027.4,SW,2
2014,2,17,18,65,65,34,1.1,120,37,2.8,-13.08052161,30,1028.3,SW,2.4
2014,2,17,19,74,74,44,1.1,133,21,1.8,-10.69741578,39,1029.1,SW,2
2014,2,17,20,85,117,52,1.3,130,20,0.5,-10.644678,43,1029.9,SW,2.6
2014,2,17,21,70,107,38,1,109,28,-0.5,-11.26777829,44,1030.3,SW,3.3
2014,2,17,22,45,45,32,0.9,99,23,-1,-10.11738291,50,1030,SW,2.5
2014,2,17,23,41,41,27,0.9,91,21,-1,-10.37285027,49,1030.1,SW,3.4
2014,2,18,0,44,44,23,0.8,83,23,-1.2,-9.563840076,53,1029.9,SW,2.5
2014,2,18,1,32,32,23,0.7,71,32,-1.6,-9.936723111,53,1029.2,SE,1.2
2014,2,18,2,28,28,23,0.7,60,37,-2.3,-9.447179819,58,1028.6,SW,0.9
2014,2,18,3,NA,NA,NA,NA,NA,NA,-3.8,-8.470121681,70,1028.2,NW,1
2014,2,18,4,35,35,23,1,72,NA,-4.8,-9.250852582,71,1028.2,SW,0.7
2014,2,18,5,39,39,28,1,NA,21,-5,-8.743546287,75,1028.4,NE,1.3
2014,2,18,6,37,37,29,1.1,77,22,-4.9,-9.168799841,72,1028.4,NE,0.9
2014,2,18,7,49,49,32,1.4,98,7,-5,-8.405975323,77,1028.8,NW,0.9
2014,2,18,8,54,54,41,1.6,106,4,-2.1,-7.796732483,65,1028.7,SW,2
2014,2,18,9,59,59,56,1.7,105,7,-0.6,-8.071023727,57,1028.1,SE,1.8
2014,2,18,10,NA,72,72,1.8,98,8,0.4,-8.072732811,53,1027.7,SE,2.5
2014,2,18,11,47,58,68,1.4,92,5,0.4,-8.072732811,53,1026.4,SW,2
2014,2,18,12,65,65,45,1.1,91,9,1.1,-9.521269399,45,1025,SW,2.9
2014,2,18,13,69,69,42,1,92,12,1.1,-7.917803262,51,1023.6,SW,3
2014,2,18,14,75,77,33,0.9,99,13,1.5,-7.802733428,50,1023,SW,1.7
2014,2,18,15,82,82,29,0.9,103,15,1.7,-7.878605142,49,1022.5,SW,2.4
2014,2,18,16,82,82,28,1,111,15,1.5,-8.32862681,48,1022.3,SW,3.6
2014,2,18,17,80,80,26,0.9,110,16,1.5,-8.32862681,48,1022.3,SW,3.2
2014,2,18,18,78,78,29,1,114,14,1.5,-8.06329045,49,1022.5,SW,2.5
2014,2,18,19,87,87,28,1.1,122,12,1.3,-8.247987528,49,1022.9,CV,0
2014,2,18,20,96,96,32,1.2,127,10,0.7,-7.551617239,54,1022.6,SW,0.7
2014,2,18,21,102,102,39,1.4,140,6,0.7,-7.551617239,54,1023.4,NE,2
2014,2,18,22,114,115,43,1.7,142,4,0.2,-7.781712524,55,1023.3,NE,1
2014,2,18,23,130,130,58,2.2,144,3,-0.6,-8.071023727,57,1022.9,NE,1
2014,2,19,0,124,124,57,2,141,3,-2.2,-8.708655256,61,1022.9,NE,1
2014,2,19,1,124,124,53,2.2,140,3,-1.9,-8.852003826,59,1022.5,NE,1.1
2014,2,19,2,129,131,58,2.7,138,3,-2,-8.946332778,59,1022.1,NE,1.2
2014,2,19,3,124,125,62,2.5,132,2,-3.4,-9.036257291,65,1022.1,NE,1.2
2014,2,19,4,108,114,68,2.5,128,3,-3.1,-7.613876054,71,1022.1,NE,1.4
2014,2,19,5,109,117,56,2.9,127,2,-3.9,-7.67788409,75,1022.6,NE,1.2
2014,2,19,6,122,159,41,2.9,126,2,-4.9,-8.142808142,78,1023,NE,1.3
2014,2,19,7,111,123,41,3.3,122,2,-2.9,-9.164109494,62,1024,NW,1.5
2014,2,19,8,100,100,54,3.2,121,2,-0.4,-9.818388069,49,1024.4,NW,1.5
2014,2,19,9,48,48,48,1.8,102,5,2.3,-11.6074915,35,1024.2,NE,2.5
2014,2,19,10,37,37,40,1.3,91,9,3.4,-12.14830374,31,1024,NE,3.1
2014,2,19,11,17,17,24,0.7,70,14,4.1,-12.36484678,29,1023.4,NW,2.5
2014,2,19,12,16,16,23,0.6,67,16,4.7,-12.27893162,28,1022.3,NE,2.5
2014,2,19,13,20,20,22,0.5,73,17,5.8,-11.32457148,28,1021.3,SE,1.5
2014,2,19,14,21,21,22,0.5,90,17,6.3,-12.30742423,25,1021,NE,1.5
2014,2,19,15,15,15,19,0.5,104,17,6,-12.07725236,26,1021,SW,1.4
2014,2,19,16,14,14,14,0.5,117,17,4.7,-12.27893162,28,1020.9,SW,2.6
2014,2,19,17,18,18,15,0.5,117,16,3.3,-12.64297661,30,1021.5,SW,2.4
2014,2,19,18,22,22,15,0.7,136,11,2.9,-12.5873685,31,1022.1,SW,2.6
2014,2,19,19,28,28,18,0.8,142,8,1.4,-11.05772599,39,1022.6,SW,2
2014,2,19,20,28,30,21,0.9,145,6,1.8,-10.06576456,41,1023,SW,4
2014,2,19,21,73,103,28,1.2,145,7,0.8,-9.51646278,46,1023.4,SW,2.4
2014,2,19,22,112,131,40,1.5,148,6,0.9,-7.85299201,52,1023.6,SW,3.2
2014,2,19,23,127,157,41,1.7,146,4,0.1,-6.31921172,62,1023.8,SW,2.6
2014,2,20,0,150,177,45,1.9,142,3,-0.4,-4.829842787,72,1023.7,SW,3.1
2014,2,20,1,150,163,49,1.9,138,2,-2.5,-5.807920733,78,1023.8,NW,0.7
2014,2,20,2,134,146,51,1.9,134,2,-2.7,-8.368781705,65,1023.7,SE,0.6
2014,2,20,3,156,156,44,2.2,129,2,-3.1,-6.730505625,76,1023.8,NE,1.6
2014,2,20,4,142,142,53,3.4,133,2,-3.5,-5.502238722,86,1024.3,NE,1
2014,2,20,5,176,206,38,3.6,128,2,-2.7,-4.715553177,86,1024.4,NW,1.9
2014,2,20,6,167,180,36,3.1,120,2,-2.4,-4.575833842,85,1024.9,NW,0.7
2014,2,20,7,158,167,44,2.8,119,2,-1.8,-4.303672069,83,1025.6,NE,1.7
2014,2,20,8,163,171,51,2.7,119,2,-1.5,-4.334563245,81,1025.8,NE,0.7
2014,2,20,9,163,163,58,2.6,121,2,-1,-5.226334286,73,1025.9,NE,1.7
2014,2,20,10,159,160,62,2.9,121,3,-0.1,-5.296847283,68,1025.8,NE,1.9
2014,2,20,11,157,163,74,2.7,123,3,0.6,-5.223341211,65,1025.3,NW,1.1
2014,2,20,12,171,182,75,2.7,129,4,1.2,-4.249166857,67,1024.3,NE,2
2014,2,20,13,183,203,81,2.7,138,4,1,-3.857138054,70,1023.7,NE,2.1
2014,2,20,14,228,238,71,2.8,145,3,1.8,-3.876474063,66,1023.3,NE,2
2014,2,20,15,217,246,70,2.6,145,4,1.8,-3.876474063,66,1022.9,SE,0.7
2014,2,20,16,261,288,51,2.5,157,4,1.3,-3.956156676,68,1022.6,NW,0.7
2014,2,20,17,287,290,48,2.5,164,4,0.7,-3.40312505,74,1022.8,NE,1.4
2014,2,20,18,294,294,45,2.5,164,4,-0.1,-3.473671542,78,1023.2,NE,1.9
2014,2,20,19,320,327,50,2.8,169,2,-0.6,-3.291127058,82,1023.3,NE,2.2
2014,2,20,20,359,375,69,3,162,2,-0.9,-3.261717161,84,1023.7,NE,1.6
2014,2,20,21,363,370,54,3.1,158,2,-1.1,-3.299254074,85,1023.8,NE,1.3
2014,2,20,22,356,358,45,3.2,153,2,-0.8,-3.004676385,85,1023.7,NE,1.8
2014,2,20,23,337,350,48,3.6,153,2,-0.5,-2.869473568,84,1023.5,NE,0.9
2014,2,21,0,339,344,62,3.3,154,2,-0.4,-2.932608174,83,1023.5,NE,1.2
2014,2,21,1,338,350,66,3.5,155,2,-0.4,-3.095535955,82,1023.3,NE,1.4
2014,2,21,2,348,364,70,4.1,158,3,-0.4,-3.095535955,82,1022.8,NE,1.4
2014,2,21,3,353,373,79,4,160,3,-0.5,-3.357899463,81,1022.5,NE,1.7
2014,2,21,4,350,369,83,4.1,159,NA,-0.5,-3.19333106,82,1022.5,NE,2.1
2014,2,21,5,349,366,79,4.6,NA,1,-0.6,-3.128464373,83,1022.6,NE,1
2014,2,21,6,375,381,79,4.4,158,1,-0.6,-3.128464373,83,1022.7,NE,1.4
2014,2,21,7,364,370,72,4,160,1,-0.3,-2.997741742,82,1023,NW,1.1
2014,2,21,8,346,349,80,3.8,159,1,0.4,-2.987449934,78,1023.3,NE,1.5
2014,2,21,9,314,319,99,3.5,158,1,1.1,-3.016464616,74,1023,SE,0.6
2014,2,21,10,292,292,118,3.4,159,1,1.6,-2.90235687,72,1023,NE,1.6
2014,2,21,11,292,292,119,3.1,158,1,2.4,-2.902987873,68,1022.7,NE,0.7
2014,2,21,12,258,281,105,2.9,156,1,3,-3.145372777,64,1021.5,NE,1.9
2014,2,21,13,292,292,109,2.8,158,2,3.7,-2.907770799,62,1020.6,NE,1.4
2014,2,21,14,291,291,116,2.6,162,3,4,-2.842678659,61,1020.2,NE,1.9
2014,2,21,15,263,291,117,2.7,176,3,4,-2.842678659,61,1020.2,NE,1.9
2014,2,21,16,265,291,99,2.7,186,2,3.3,-3.071917448,63,1020.2,NE,1.8
2014,2,21,17,271,297,89,2.8,195,1,2.8,-3.12750781,65,1020.8,NE,1.3
2014,2,21,18,277,302,80,2.8,200,1,2.3,-3.197717908,67,1021.5,NW,0.8
2014,2,21,19,269,308,83,3,199,1,-0.3,-3.668167938,78,1022,SW,0.8
2014,2,21,20,264,314,75,3.4,197,1,-0.8,-3.486721729,82,1022.5,CV,0.4
2014,2,21,21,273,325,73,3.8,194,1,-1.1,-3.457843679,84,1022.6,NW,0.6
2014,2,21,22,274,306,81,4,191,1,-0.2,-3.400360006,79,1022.9,CV,0.2
2014,2,21,23,273,335,81,3.8,192,1,-1.1,-3.618119556,83,1023,NE,0.9
2014,2,22,0,328,368,78,4.2,191,1,-0.4,-3.095535955,82,1023,NE,0.8
2014,2,22,1,336,377,72,4.5,186,1,0.1,-3.108205216,79,1023.1,NE,1.2
2014,2,22,2,301,335,87,4.3,183,1,0.2,-3.181935255,78,1023,NE,0.8
2014,2,22,3,291,329,87,3.8,183,1,0.6,-3.142250138,76,1023.1,NE,1
2014,2,22,4,295,348,92,4.1,187,1,0.6,-2.792969043,78,1023.4,NE,0.8
2014,2,22,5,300,363,90,5.5,187,1,0.9,-2.501256013,78,1023.4,NE,0.9
2014,2,22,6,310,371,87,6.6,184,1,1.6,-2.716640066,73,1023.6,NE,1.1
2014,2,22,7,323,330,93,5.9,175,1,1.7,-2.994170348,71,1024.1,NE,1.8
2014,2,22,8,304,305,102,4.6,166,1,2.2,-2.898201079,69,1024.7,NE,1.5
2014,2,22,9,274,315,100,4.5,163,1,3.1,-3.050297689,64,1024.9,NE,1.8
2014,2,22,10,274,324,109,4.2,166,1,4,-2.842678659,61,1024.5,NE,1.9
2014,2,22,11,275,334,118,3.9,168,1,4.9,-2.442902099,59,1024.3,NW,1.6
2014,2,22,12,310,310,124,3.5,166,1,5.4,-2.920154921,55,1023.6,NE,2.2
2014,2,22,13,301,301,128,3.2,166,2,6,-2.859205033,53,1023,NE,2.2
2014,2,22,14,261,290,140,3.3,168,4,6.1,-2.766181844,53,1022.9,NE,1.6
2014,2,22,15,263,327,159,3.9,178,3,6.1,-2.766181844,53,1022.8,NE,2.1
2014,2,22,16,274,331,163,4,186,3,5.4,-2.677527712,56,1022.9,NE,1.7
2014,2,22,17,305,362,140,4.1,197,1,4.5,-2.81962093,59,1023.5,NE,1.5
2014,2,22,18,297,314,116,3.7,198,1,4.2,-2.876226074,60,1024,NE,1.4
2014,2,22,19,249,330,119,4.2,199,1,4.7,-2.861541516,58,1024.6,NW,1.3
2014,2,22,20,252,332,131,4.8,204,1,4.4,-2.02810424,63,1025,SE,1.8
2014,2,22,21,266,343,126,4.2,200,1,4.1,-1.275762983,68,1025.2,SE,1.3
2014,2,22,22,226,261,104,2.6,173,2,3.5,-1.262673287,71,1025.3,SE,1.2
2014,2,22,23,221,221,93,2.5,165,2,2.9,-1.276756005,74,1025.5,SW,0.8
2014,2,23,0,214,214,81,2.4,156,2,2.6,-1.566677519,74,1026,SE,1.5
2014,2,23,1,213,213,75,2.1,137,5,2.4,-1.759965176,74,1025.7,SW,0.6
2014,2,23,2,209,209,78,2.3,132,4,2.2,-2.137613026,73,1025.6,SE,0.9
2014,2,23,3,205,205,85,2.8,133,4,1.8,-2.8979633,71,1025.1,SE,0.6
2014,2,23,4,197,197,93,2.9,136,3,1.7,-2.994170348,71,1025.3,SW,0.8
2014,2,23,5,190,190,94,2.7,136,3,1.6,-3.280768082,70,1025.3,SW,1
2014,2,23,6,182,182,90,2.6,132,3,1.4,-3.282800509,71,1025.7,NW,0.8
2014,2,23,7,178,178,101,2.7,134,3,1.7,-3.57316269,68,1026.1,NE,1.3
2014,2,23,8,193,193,100,3,142,1,2,-3.285934835,68,1026.1,SE,0.7
2014,2,23,9,203,203,121,3.3,145,1,2.3,-2.998722095,68,1026.2,SW,1
2014,2,23,10,194,194,114,2.9,143,1,2.6,-2.910995634,67,1026,NE,0.8
2014,2,23,11,196,196,121,2.9,145,1,3.1,-2.841782157,65,1025,NE,1.2
2014,2,23,12,212,212,140,3.3,155,1,3.2,-2.746543995,65,1023.8,NE,1.8
2014,2,23,13,217,217,156,3.6,159,1,3.2,-2.746543995,65,1023.7,NE,1.3
2014,2,23,14,211,259,135,3.2,162,2,3.4,-2.556073255,65,1023.5,SE,1.4
2014,2,23,15,185,231,135,3.3,165,2,3.3,-2.651307695,65,1023.4,NE,1.7
2014,2,23,16,192,253,162,4.1,171,1,3,-2.731499346,66,1023.2,NE,0.9
2014,2,23,17,220,286,177,4.5,176,1,2.8,-2.719856147,67,1023.5,NE,0.8
2014,2,23,18,215,272,157,4,174,1,2.8,-2.719856147,67,1023.6,NE,1.6
2014,2,23,19,210,279,149,4.1,177,1,2.8,-2.719856147,67,1023.7,NE,1
2014,2,23,20,216,297,160,4.5,182,1,2.7,-2.615795283,68,1023.9,NE,0.7
2014,2,23,21,228,322,181,4.9,190,1,2.8,-2.520067778,68,1024.2,NE,1.2
2014,2,23,22,258,329,170,5.1,191,1,2.8,-2.520067778,68,1023.7,NE,1
2014,2,23,23,258,331,165,5.2,192,1,2.8,-2.520067778,68,1023.4,NE,1.4
2014,2,24,0,270,349,170,5.5,195,1,2.8,-2.520067778,68,1023.3,SE,0.7
2014,2,24,1,274,352,173,5.8,198,1,2.6,-2.514641575,69,1022.9,NE,1.3
2014,2,24,2,249,339,175,6.1,189,1,2.5,-2.610529022,69,1022.5,NE,1.2
2014,2,24,3,247,336,177,6,185,1,2.4,-2.512362191,70,1022.2,NE,1.2
2014,2,24,4,245,324,174,6.1,181,NA,2.4,-2.512362191,70,1021.8,NE,1.2
2014,2,24,5,234,294,168,5.4,NA,1,2.1,-2.420575675,72,1021.9,NE,1
2014,2,24,6,222,288,157,5.1,167,1,1.6,-2.533169001,74,1022.3,CV,0.1
2014,2,24,7,220,303,160,5.1,175,1,1.7,-2.075793055,76,1023.1,NW,0.8
2014,2,24,8,218,294,161,4.7,173,1,2.6,-1.938830584,72,1023.1,NW,0.7
2014,2,24,9,214,285,154,4.5,168,1,3.8,-2.175154105,65,1022.7,NE,1.5
2014,2,24,10,212,281,158,4.4,167,1,4.7,-2.18090141,61,1022.4,NE,0.9
2014,2,24,11,219,297,161,4.7,176,1,6,-2.115883219,56,1021.8,NW,1.1
2014,2,24,12,217,281,157,4.4,176,1,6.8,-1.861697949,54,1021,SW,0.8
